ags,name,lon,lat
07143252,Kundert,7.7907,50.7164
07143257,Limbach (Westerwaldkreis),7.7998,50.7015
07143258,Linden (Westerwaldkreis),7.8505,50.602
07143259,Lochum,7.8594,50.6094
07143260,Luckenbach,7.834,50.7042
07143261,Marzhausen,7.7552,50.6887
07143262,Merkelbach,7.7694,50.6441
07143265,Mörsbach,7.7781,50.7233
07143267,Mudenbach,7.7334,50.6683
07143268,Mündersbach,7.7328,50.6053
07143269,Müschenbach,7.785,50.6799
07143276,Nister,7.8348,50.6752
07143287,Roßbach (Westerwaldkreis),7.6822,50.6045
07143294,Steinebach an der Wied,7.8036,50.6108
07143296,Stein-Wingert,7.7393,50.7216
07143299,Streithausen,7.8166,50.6902
07143301,Wahlrod,7.7155,50.6512
07143306,Welkenbach,7.7252,50.6322
07143310,Wied,7.7554,50.6378
07143313,Winkelbach,7.7332,50.6427
07143030,Hilgert,7.689,50.4557
07143031,Hillscheid,7.6961,50.4029
07143032,Höhr-Grenzhausen,7.6684,50.4341
07143040,Kammerforst (Westerwaldkreis),7.6764,50.4624
07143005,Boden,7.8568,50.4729
07143008,Daubach (Westerwaldkreis),7.8466,50.3927
07143013,Eitelborn,7.7216,50.3773
07143020,Gackenbach,7.8562,50.3671
07143021,Girod,7.9109,50.4507
07143023,Görgeshausen,7.9551,50.4092
07143024,Großholbach,7.8933,50.4478
07143026,Heilberscheid,7.8925,50.4112
07143027,Heiligenroth,7.8634,50.4498
07143033,Holler,7.8345,50.4123
07143034,Horbach (Westerwaldkreis),7.8514,50.3739
07143036,Hübingen,7.8435,50.3586
07143039,Kadenbach,7.7287,50.3869
07143048,Montabaur,7.8272,50.4362
07143051,Nentershausen (Westerwaldkreis),7.9352,50.4201
07143052,Neuhäusel,7.7097,50.3841
07143053,Niederelbert,7.8121,50.4081
07143054,Niedererbach,7.9773,50.4268
07143055,Nomborn,7.9133,50.4276
07143057,Oberelbert,7.8161,50.3899
07143065,Ruppach-Goldhausen,7.8805,50.4632
07143071,Simmern,7.6731,50.39
07143072,Stahlhofen,7.8578,50.3928
07143077,Untershausen,7.8446,50.4005
07143079,Welschneudorf,7.7978,50.3716
07143001,Alsbach,7.6621,50.4641
07143006,Breitenau,7.6895,50.4974
07143007,Caan,7.6128,50.4728
07143009,Deesen,7.7001,50.5098
07143038,Hundsdorf,7.7029,50.4703
07143050,Nauort,7.6242,50.4661
07143059,Oberhaid (Westerwaldkreis),7.7191,50.5084
07143062,Ransbach-Baumbach,7.7308,50.4684
07143068,Sessenbach,7.6458,50.4758
07143082,Wirscheid,7.6686,50.4771
07143084,Wittgert,7.6982,50.4967
07143214,Bretthausen,8.0744,50.6721
07143218,Elsoff (Westerwald),8.1171,50.5744
07143237,Hellenhahn-Schellenberg,8.0241,50.6107
07143244,Homberg (Westerwaldkreis),8.1056,50.6409
07143245,Hüblingen,8.0866,50.5658
07143246,Irmtraut,8.0605,50.555
07143256,Liebenscheid,8.0943,50.6957
07143271,Neunkirchen (Westerwaldkreis),8.1034,50.5455
07143272,Neustadt/Westerwald,8.04,50.6307
07143274,Niederroßbach,8.0323,50.6404
07143278,Nister-Möhrendorf,8.0765,50.6575
07143282,Oberrod,8.1251,50.5849
07143283,Oberroßbach,8.0382,50.6527
07143285,Rehe,8.1198,50.6344
07143286,Rennerod,8.0666,50.6101
07143291,Salzburg,8.0466,50.6678
07143292,Seck,8.048,50.5768
07143295,Stein-Neukirch,8.0472,50.6739
07143302,Waigandshain,8.0836,50.6439
07143303,Waldmühlen,8.0615,50.587
07143309,Westernohe,8.0988,50.5875
07143311,Willingen,8.0875,50.6673
07143315,Zehnhausen bei Rennerod,8.0594,50.6462
07143015,Ellenhausen,7.7242,50.5156
07143018,Freilingen,7.8347,50.5592
07143019,Freirachdorf,7.7134,50.5828
07143022,Goddert,7.7447,50.5483
07143025,Hartenfels,7.7854,50.5717
07143029,Herschbach,7.7386,50.5742
07143041,Krümmel,7.7223,50.5353
07143044,Marienrachdorf,7.7135,50.5516
07143045,Maroth,7.6876,50.576
07143046,Maxsain,7.7864,50.5437
07143056,Nordhofen,7.7517,50.5169
07143061,Quirnbach,7.7963,50.5199
07143064,Rückeroth,7.7437,50.5601
07143066,Schenkelberg,7.781,50.5806
07143067,Selters (Westerwald),7.7554,50.5303
07143069,Sessenhausen,7.715,50.5269
07143075,Steinen (Westerwaldkreis),7.8105,50.5739
07143078,Vielbach,7.7733,50.5093
07143085,Wölferlingen,7.8525,50.5637
07143221,Ewighausen,7.8269,50.5338
07143305,Weidenhahn,7.8353,50.5442
07143011,Dreikirchen,7.9551,50.4461
07143037,Hundsangen,7.9881,50.4526
07143058,Obererbach,7.9669,50.4421
07143074,Steinefrenz,7.9332,50.4593
07143080,Weroth,7.9493,50.4594
07143203,Arnshöfen,7.8677,50.5403
07143208,Berod bei Wallmerod,7.9368,50.4802
07143210,Bilkheim,7.9483,50.4972
07143220,Ettinghausen,7.8727,50.5164
07143232,Hahn am See,7.8897,50.5244
07143239,Herschbach (Oberwesterwald),7.9263,50.5053
07143251,Kuhnhöfen,7.8619,50.5319
07143263,Meudt,7.8969,50.4934
07143266,Molsberg,7.9692,50.4831
07143273,Niederahr,7.8611,50.4915
07143281,Oberahr,7.8667,50.5031
07143290,Salz (Westerwaldkreis),7.9585,50.5089
07143304,Wallmerod,7.9518,50.4852
07143316,Zehnhausen bei Wallmerod,7.9236,50.4748
07143501,Elbingen,7.9098,50.5278
07143502,Mähren,7.9212,50.5232
07143200,Ailertchen,7.9401,50.5985
07143207,Bellingen,7.9055,50.5921
07143209,Berzhahn,8.0044,50.5388
07143213,Brandscheid (Westerwaldkreis),7.9191,50.559
07143219,Enspel,7.8846,50.617
07143224,Gemünden (Westerwaldkreis),8.0172,50.5583
07143226,Girkenroth,7.9691,50.5208
07143228,Guckheim,7.9477,50.5293
07143230,Härtlingen,7.9151,50.5399
07143233,Halbs,7.9624,50.5903
07143238,Hergenroth,7.9729,50.5813
07143242,Höhn,7.9863,50.6191
07143247,Kaden,7.9148,50.5477
07143249,Kölbingen,7.9343,50.552
07143254,Langenhahn,7.9183,50.5833
07143284,Pottum,8.0007,50.5977
07143288,Rotenhain,7.8829,50.5991
07143289,Rothenbach,7.9008,50.5641
07143293,Stahlhofen am Wiesensee,7.9892,50.5872
07143298,Stockum-Püschen,7.901,50.6056
07143307,Weltersburg,7.9578,50.5233
07143308,Westerburg,7.97,50.5632
07143312,Willmenrod,7.9794,50.5403
07143314,Winnen,8.0102,50.572
07143003,Bannberscheid,7.8376,50.472
07143010,Dernbach (Westerwald),7.7904,50.4565
07143012,Ebernhahn,7.7699,50.4722
07143028,Helferskirchen,7.8147,50.5128
07143042,Leuterod,7.8193,50.4942
07143047,Mogendorf,7.76,50.4939
07143049,Moschheim,7.8413,50.4785
07143060,Ötzingen,7.8306,50.4994
07143070,Siershahn,7.7786,50.4847
07143073,Staudt,7.8273,50.465
07143081,Wirges,7.7962,50.4716
07143275,Niedersayn,7.8314,50.5289
07211000,Trier,6.638,49.7576
07231134,Wittlich,6.8891,49.9863
07231502,Morbach,7.1199,49.8106
07231008,Bernkastel-Kues,7.0753,49.9155
07231012,Brauneberg,6.9892,49.9093
07231016,Burgen (Bernkastel-Wittlich),7.0002,49.8807
07231030,Erden,7.0231,49.9776
07231040,Gornhausen,7.0467,49.8599
07231041,Graach an der Mosel,7.0643,49.9355
07231056,Hochscheid,7.2178,49.8749
07231066,Kesten,6.9558,49.9009
07231070,Kleinich,7.1868,49.8934
07231071,Kommen,7.129,49.8794
07231075,Lieser,7.021,49.9193
07231076,Lösnich,7.0433,49.9736
07231077,Longkamp,7.1193,49.8904
07231081,Maring-Noviand,6.9864,49.9285
07231086,Minheim,6.9339,49.8662
07231087,Monzelfeld,7.0748,49.8911
07231090,Mülheim an der Mosel,7.0072,49.9111
07231092,Neumagen-Dhron,6.8962,49.8557
07231105,Piesport,6.9158,49.8865
07231125,Ürzig,7.0038,49.9817
07231126,Veldenz,7.0233,49.8893
07231133,Wintrich,6.9532,49.8825
07231136,Zeltingen-Rachtig,7.0175,49.9552
07231006,Berglicht,6.9682,49.7881
07231017,Burtscheid,6.9567,49.7321
07231018,Deuselbach,7.0509,49.7531
07231019,Dhronecken,6.9827,49.7264
07231032,Etgert,7.0218,49.7791
07231035,Gielert,7.0038,49.775
07231042,Gräfendhron,6.9941,49.7933
07231054,Hilscheid,7.0048,49.7315
07231058,Horath,6.9862,49.8116
07231064,Immert,7.0203,49.7652
07231078,Lückenburg,6.9668,49.7429
07231079,Malborn,6.9879,49.7159
07231083,Merschbach,7.0051,49.8034
07231093,Neunkirchen (Bernkastel-Wittlich),6.9435,49.7502
07231112,Rorodt,7.0496,49.7688
07231115,Schönberg (Bernkastel-Wittlich),6.9225,49.7563
07231122,Talling,6.9533,49.7606
07231123,Thalfang,6.9956,49.7545
07231202,Breit,6.9062,49.7761
07231203,Büdlich,6.9032,49.7809
07231204,Heidenburg,6.9178,49.8006
07231001,Altrich,6.911,49.9564
07231003,Arenrath,6.7418,49.9527
07231007,Bergweiler,6.8243,49.9659
07231009,Bettenfeld,6.7599,50.0855
07231010,Binsfeld,6.7067,49.9645
07231013,Bruch,6.7853,49.9565
07231021,Dierfeld,6.8892,50.084
07231022,Dierscheid,6.7579,49.899
07231023,Dodenburg,6.778,49.9129
07231024,Dreis,6.8153,49.9406
07231025,Eckfeld,6.8449,50.1098
07231026,Eisenschmitt,6.7209,50.0433
07231031,Esch (Bernkastel-Wittlich),6.8489,49.8964
07231036,Gipperath,6.8618,50.0396
07231037,Gladbach,6.7689,49.9364
07231044,Greimerath (Bernkastel-Wittlich),6.9091,50.0406
07231046,Großlittgen,6.7986,50.0253
07231049,Hasborn,6.91,50.0532
07231050,Heckenmünster,6.7864,49.909
07231051,Heidweiler,6.7452,49.9104
07231053,Hetzerath,6.8144,49.8786
07231062,Hupperath,6.8335,49.9966
07231065,Karl,6.8032,50.0411
07231069,Klausen,6.8831,49.9057
07231074,Laufeld,6.8635,50.0791
07231080,Manderscheid (Bernkastel-Wittlich),6.8081,50.0925
07231082,Meerfeld,6.7544,50.0934
07231085,Minderlittgen,6.8378,50.0075
07231091,Musweiler,6.8005,50.0103
07231095,Niederöfflingen,6.8875,50.0586
07231096,Niederscheidweiler,6.9455,50.0632
07231100,Oberöfflingen,6.8672,50.0654
07231101,Oberscheidweiler,6.935,50.0739
07231103,Osann-Monzel,6.9525,49.9216
07231104,Pantenburg,6.8391,50.0906
07231107,Platten,6.9534,49.9509
07231108,Plein,6.8739,50.0275
07231111,Rivenich,6.8462,49.8762
07231113,Salmtal,6.8476,49.9274
07231114,Schladt,6.8405,50.0335
07231116,Schwarzenborn (Bernkastel-Wittlich),6.7115,50.0391
07231117,Sehlem,6.8357,49.9026
07231127,Wallscheid,6.8854,50.0971
07231503,Landscheid,6.7731,49.9877
07231504,Niersbach,6.7411,49.9406
07231004,Bausendorf,6.9968,50.0137
07231005,Bengel,7.0648,50.0163
07231014,Burg (Mosel),7.1251,50.0077
07231020,Diefenbach,6.9456,50.032
07231029,Enkirch,7.1269,49.9833
07231033,Flußbach,6.9263,50.0169
07231057,Hontheim,6.9928,50.0688
07231067,Kinderbeuern,7.0246,50.0102
07231068,Kinheim,7.0555,49.9757
07231072,Kröv,7.0897,49.9808
07231110,Reil,7.1161,50.0222
07231120,Starkenburg,7.1407,49.9559
07231124,Traben-Trarbach,7.1167,49.9514
07231132,Willwerscheid,6.9308,50.0374
07231206,Lötzbeuren,7.2207,49.9365
07231501,Irmenach,7.1872,49.9241
07232018,Bitburg,6.5248,49.9758
07232201,Arzfeld,6.2735,50.0885
07232211,Dackscheid,6.3916,50.1167
07232212,Dahnen,6.1435,50.0719
07232213,Daleiden,6.1841,50.0704
07232214,Dasburg,6.1327,50.0487
07232217,Eilscheid,6.387,50.1295
07232220,Eschfeld,6.1995,50.1119
07232221,Euscheid,6.3033,50.1326
07232229,Großkampenberg,6.2136,50.1584
07232233,Hargarten,6.4064,50.0963
07232234,Harspelt,6.1729,50.1384
07232240,Herzfeld,6.2097,50.1337
07232245,Irrhausen,6.2123,50.0806
07232246,Jucken,6.2306,50.055
07232247,Kesfeld,6.2346,50.1532
07232248,Kickeshausen,6.2389,50.0682
07232249,Kinzenburg,6.3416,50.1207
07232253,Krautscheid,6.3322,50.0647
07232254,Lambertsberg,6.3898,50.091
07232255,Lascheid,6.4111,50.1099
07232258,Lauperath,6.341,50.0875
07232259,Leidenborn,6.2162,50.1377
07232260,Lichtenborn,6.2912,50.1091
07232261,Lierfeld,6.364,50.1349
07232262,Lünebach,6.3481,50.1387
07232263,Lützkampen,6.1863,50.1469
07232264,Manderscheid (Eifelkreis Bitburg-Prüm),6.3467,50.1003
07232267,Mauel,6.3943,50.0732
07232270,Merlscheid,6.3502,50.1271
07232277,Niederpierscheid,6.3731,50.0789
07232285,Oberpierscheid,6.3726,50.0651
07232287,Olmscheid,6.2203,50.0649
07232291,Pintesfeld,6.3648,50.1082
07232293,Plütscheid,6.4275,50.0879
07232294,Preischeid,6.1523,50.037
07232297,Reiff,6.2127,50.098
07232298,Reipeldingen,6.18,50.0817
07232301,Roscheid,6.188,50.1224
07232309,Sengerich,6.222,50.1224
07232310,Sevenig (Our),6.1654,50.1279
07232315,Strickscheid,6.3169,50.1418
07232322,Waxweiler,6.3623,50.0931
07232333,Üttfeld,6.2537,50.1362
07232001,Affler,6.1535,50.014
07232002,Alsdorf (Eifelkreis Bitburg-Prüm),6.4654,49.8877
07232003,Altscheid,6.3939,50.0189
07232004,Ammeldingen an der Our,6.2555,49.8897
07232005,Ammeldingen bei Neuerburg,6.2756,50.0491
07232008,Bauler (Eifelkreis Bitburg-Prüm),6.2071,49.9649
07232011,Berkoth,6.3401,50.0439
07232012,Berscheid,6.2314,49.9829
07232016,Biesdorf,6.3034,49.8865
07232019,Bollendorf,6.3584,49.8524
07232022,Burg (Eifelkreis Bitburg-Prüm),6.3522,49.9592
07232025,Dauwelshausen,6.1857,50.0026
07232028,Echternacherbrück,6.4299,49.8134
07232031,Emmelbaum,6.2624,50.057
07232033,Ernzen,6.4262,49.8414
07232037,Ferschweiler,6.4047,49.8632
07232038,Fischbach-Oberraden,6.3359,50.0008
07232040,Geichlingen,6.2682,49.9521
07232041,Gemünd,6.1609,49.9887
07232042,Gentingen,6.2369,49.9022
07232047,Heilbach,6.2934,50.0577
07232049,Herbstmühle,6.224,50.0016
07232053,Holsthum,6.4141,49.8924
07232054,Hommerdingen,6.3221,49.9096
07232056,Hütten (Eifelkreis Bitburg-Prüm),6.2513,50.0143
07232059,Hüttingen bei Lahr,6.298,49.9302
07232063,Irrel,6.4559,49.8449
07232064,Karlshausen,6.2279,50.0224
07232065,Kaschenbach,6.4794,49.8766
07232066,Keppeshausen,6.1707,49.9649
07232067,Körperich,6.2605,49.9238
07232068,Koxhausen,6.2459,49.9953
07232069,Kruchten,6.3151,49.8992
07232072,Lahr (Eifelkreis Bitburg-Prüm),6.2914,49.9441
07232073,Leimbach (Eifelkreis Bitburg-Prüm),6.2563,50.025
07232078,Menningen,6.4777,49.8391
07232080,Mettendorf,6.33,49.9477
07232082,Minden (Eifelkreis Bitburg-Prüm),6.4687,49.824
07232084,Muxerath,6.27,49.992
07232085,Nasingen,6.261,49.9785
07232088,Neuerburg,6.2948,50.0116
07232089,Niedergeckler,6.3048,49.9698
07232090,Niederraden,6.3284,49.9823
07232093,Niederweis,6.4654,49.871
07232094,Niehl,6.3625,49.9551
07232095,Nusbaum,6.3466,49.9146
07232096,Obergeckler,6.2914,49.9726
07232102,Utscheid,6.3543,49.9946
07232103,Peffingen,6.4072,49.9093
07232106,Plascheid,6.2887,50.0382
07232108,Prümzurlay,6.4365,49.8687
07232110,Rodershausen,6.1954,49.992
07232112,Roth an der Our,6.2254,49.9228
07232114,Schankweiler,6.3831,49.8978
07232116,Scheitenkorb,6.2099,50.0073
07232117,Scheuern,6.3067,50.0212
07232121,Sevenig bei Neuerburg,6.1899,50.022
07232122,Sinspelt,6.3206,49.972
07232127,Übereisenbach,6.1497,50.0016
07232128,Uppershausen,6.3186,50.046
07232130,Waldhof-Falkenstein,6.1961,49.9752
07232131,Wallendorf,6.2879,49.8767
07232132,Weidingen,6.378,50.0127
07232138,Zweifelscheid,6.2538,50.0382
07232218,Eisenach (Eifelkreis Bitburg-Prüm),6.509,49.8517
07232225,Gilzem,6.5194,49.8684
07232202,Auw bei Prüm,6.3385,50.3002
07232206,Bleialf,6.2873,50.2394
07232207,Brandscheid (Eifelkreis Bitburg-Prüm),6.3093,50.2213
07232208,Buchet,6.3166,50.2436
07232209,Büdesheim,6.5568,50.2174
07232216,Dingdorf,6.437,50.1506
07232222,Feuerscheid,6.4538,50.1029
07232223,Fleringen,6.4989,50.2089
07232224,Giesdorf,6.4498,50.1789
07232226,Weinsheim (Eifelkreis Bitburg-Prüm),6.471,50.23
07232227,Gondenbrett,6.4162,50.2371
07232230,Großlangenfeld,6.2524,50.2205
07232231,Habscheid,6.2682,50.1887
07232236,Heckhuscheid,6.2234,50.1777
07232238,Heisdorf,6.4295,50.1347
07232250,Kleinlangenfeld,6.4801,50.2691
07232256,Lasel,6.4674,50.1127
07232265,Masthorn,6.3043,50.1539
07232266,Matzerath,6.3779,50.1475
07232271,Mützenich,6.2603,50.2534
07232272,Neuendorf (Eifelkreis Bitburg-Prüm),6.4585,50.2812
07232276,Niederlauch,6.4277,50.1615
07232279,Nimshuscheid,6.4883,50.1003
07232280,Nimsreuland,6.4496,50.1313
07232283,Oberlascheid,6.3054,50.2608
07232284,Oberlauch,6.421,50.1679
07232288,Olzheim,6.4568,50.273
07232290,Orlenbach,6.3828,50.1581
07232292,Pittenbach,6.3478,50.174
07232295,Pronsfeld,6.3416,50.1598
07232296,Prüm,6.4243,50.2071
07232300,Rommersheim,6.4436,50.1939
07232302,Roth bei Prüm,6.3854,50.308
07232304,Schönecken,6.4654,50.1577
07232305,Schwirzheim,6.5266,50.232
07232307,Seiwerath,6.4995,50.1483
07232308,Sellerich,6.3656,50.2279
07232318,Wallersheim,6.5269,50.2048
07232320,Watzerath,6.3606,50.1844
07232321,Wawern (Eifelkreis Bitburg-Prüm),6.4877,50.1152
07232327,Winringen,6.4182,50.1551
07232328,Winterscheid,6.2506,50.2311
07232329,Winterspelt,6.2146,50.2132
07232332,Hersdorf,6.5087,50.1719
07232006,Auw an der Kyll,6.6158,49.9007
07232010,Beilingen,6.6624,49.9534
07232050,Herforst,6.6958,49.9465
07232055,Hosten,6.6194,49.8923
07232104,Philippsheim,6.6264,49.9542
07232107,Preist,6.6298,49.9059
07232123,Speicher,6.6367,49.9361
07232289,Orenhofen,6.6507,49.8969
07232311,Spangdahlem,6.6803,49.984
07232007,Badem,6.6079,50.0043
07232009,Baustert,6.3921,49.9785
07232013,Bettingen,6.3981,49.941
07232014,Bickendorf,6.4998,50.0339
07232015,Biersdorf am See,6.452,50.0158
07232017,Birtlingen,6.4834,49.9456
07232020,Brecht,6.4356,49.981
07232024,Dahlem (Eifelkreis Bitburg-Prüm),6.5936,49.9148
07232026,Dockendorf,6.457,49.9257
07232027,Dudeldorf,6.6362,49.9738
07232029,Echtershausen,6.4172,50.0225
07232030,Ehlenz,6.4708,50.0412
07232032,Enzen,6.3697,49.9214
07232034,Eßlingen,6.5271,49.9147
07232035,Etteldorf,6.5737,50.0308
07232036,Feilsdorf,6.4069,49.9894
07232039,Fließem,6.5406,50.0238
07232043,Gindorf,6.6461,50.0116
07232044,Gondorf,6.6183,49.9695
07232045,Halsdorf,6.3744,49.9294
07232046,Hamm (Eifelkreis Bitburg-Prüm),6.4195,50.016
07232048,Heilenbach,6.4652,50.0643
07232057,Hütterscheid,6.3876,49.9972
07232058,Hüttingen an der Kyll,6.5882,49.9684
07232060,Idenheim,6.5701,49.8981
07232061,Idesheim,6.5736,49.8746
07232062,Ingendorf,6.457,49.9332
07232070,Kyllburg,6.5915,50.0421
07232071,Kyllburgweiler,6.6233,50.0511
07232074,Ließem,6.4806,50.0244
07232075,Malberg (Eifelkreis Bitburg-Prüm),6.5815,50.0471
07232076,Malbergweich,6.5545,50.0549
07232077,Meckel,6.5158,49.8902
07232079,Messerich,6.4809,49.935
07232081,Metterich,6.587,49.9791
07232083,Mülbach,6.404,49.9678
07232086,Nattenheim,6.5182,50.0198
07232087,Neidenbach,6.552,50.0922
07232091,Niederstedem,6.4989,49.9306
07232092,Niederweiler (Eifelkreis Bitburg-Prüm),6.4425,50.0315
07232097,Oberstedem,6.5066,49.93
07232098,Oberweiler,6.4384,50.0432
07232099,Oberweis,6.421,49.963
07232100,Olsdorf,6.3824,49.9541
07232101,Orsfeld,6.6223,50.0273
07232105,Pickließem,6.6481,49.9878
07232109,Rittersdorf (Eifelkreis Bitburg-Prüm),6.4967,49.9975
07232111,Röhl,6.5827,49.9373
07232113,Sankt Thomas,6.5993,50.0676
07232115,Scharfbillig,6.5566,49.9323
07232118,Schleid (Eifelkreis Bitburg-Prüm),6.4893,50.0601
07232119,Seffern,6.5029,50.0644
07232120,Sefferweich,6.5209,50.0589
07232124,Stockem,6.381,49.9286
07232125,Sülm,6.5747,49.9212
07232126,Trimport,6.5771,49.9097
07232129,Usch,6.6023,50.1056
07232133,Wettlingen,6.4061,49.9297
07232134,Wiersdorf,6.4537,50.0078
07232135,Wilsecker,6.5836,50.0258
07232137,Wolsfeld,6.4674,49.9063
07232203,Balesfeld,6.5314,50.104
07232210,Burbach (Eifelkreis Bitburg-Prüm),6.5184,50.1062
07232228,Gransdorf,6.6899,50.0162
07232273,Neuheilenbach,6.5608,50.1132
07232282,Oberkail,6.679,50.037
07232306,Seinsfeld,6.6449,50.0562
07232313,Steinborn,6.6271,50.0678
07232331,Zendscheid,6.604,50.0995
07232501,Wißmannsdorf,6.4438,49.9877
07232502,Brimingen,6.3651,49.9709
07233006,Betteldorf,6.7537,50.2526
07233008,Bleckhausen,6.7768,50.1262
07233011,Brockscheid,6.8451,50.1324
07233014,Darscheid,6.8908,50.2133
07233016,Demerath,6.9416,50.1737
07233017,Deudesfeld,6.7322,50.1025
07233018,Dockweiler,6.7797,50.2524
07233020,Dreis-Brück,6.7899,50.265
07233021,Ellscheid,6.915,50.1501
07233025,Gefell (Vulkaneifel),6.9112,50.2385
07233027,Gillenfeld,6.9057,50.1274
07233030,Hinterweiler,6.7555,50.2364
07233031,Hörscheid,6.8741,50.2175
07233034,Immerath,6.9564,50.1309
07233039,Kirchweiler,6.7448,50.2297
07233040,Kradenbach,6.8536,50.2555
07233042,Mehren (Vulkaneifel),6.8807,50.1765
07233043,Meisburg,6.6883,50.1106
07233046,Mückeln,6.9259,50.0878
07233049,Nerdlen,6.8596,50.2356
07233052,Niederstadtfeld,6.761,50.1594
07233055,Oberstadtfeld,6.7655,50.1759
07233061,Sarmersbach,6.8788,50.2408
07233062,Saxler,6.8967,50.1399
07233063,Schalkenmehren,6.8589,50.1656
07233064,Schönbach (Vulkaneifel),6.9459,50.2154
07233065,Schutz,6.761,50.1289
07233067,Steineberg,6.9145,50.1799
07233068,Steiningen,6.9138,50.1865
07233070,Strohn,6.9227,50.1104
07233071,Strotzbüsch,6.9652,50.1104
07233074,Udler,6.8768,50.1379
07233075,Üdersdorf,6.8036,50.1529
07233077,Utzerath,6.9354,50.2225
07233079,Wallenborn,6.721,50.155
07233081,Weidenbach (Vulkaneifel),6.709,50.1293
07233084,Winkel (Eifel),6.9556,50.1473
07233501,Daun,6.8306,50.1967
07233003,Beinhausen,6.883,50.2653
07233010,Boxberg (Vulkaneifel),6.875,50.2731
07233032,Hörschhausen,6.9371,50.244
07233037,Katzwinkel,6.9209,50.2478
07233048,Neichen,6.8707,50.2611
07233201,Arbach,7.0443,50.2835
07233202,Bereborn,6.9695,50.2807
07233203,Berenbach,6.9553,50.2336
07233205,Bodenbach,6.8487,50.3123
07233206,Bongard,6.836,50.2928
07233207,Borler,6.828,50.3129
07233208,Brücktal,6.98,50.3175
07233210,Drees,6.9964,50.3402
07233212,Gelenberg,6.8632,50.2908
07233213,Gunderath,6.979,50.2547
07233215,Höchstberg,7.0051,50.2428
07233216,Horperath,6.9536,50.2443
07233217,Kaperich,7.025,50.2486
07233218,Kelberg,6.9184,50.2863
07233220,Kirsbach,6.9941,50.3252
07233221,Kötterichen,6.9839,50.2399
07233222,Kolverath,6.97,50.2706
07233224,Lirstal,7.0407,50.256100000000004
07233225,Mannebach (Vulkaneifel),6.9865,50.2825
07233226,Mosbruch,6.9391,50.2614
07233228,Nitz,7.0238,50.3336
07233230,Oberelz,7.0511,50.2674
07233233,Reimerath,6.9604,50.3103
07233234,Retterath,7.0162,50.2716
07233236,Sassen,6.9659,50.2661
07233242,Uersfeld,7.0105,50.2541
07233243,Ueß,6.935,50.2537
07233244,Welcherath,6.9663,50.3204
07233002,Basberg,6.6063,50.2942
07233004,Berlingen,6.7194,50.2388
07233005,Berndorf,6.6975,50.3048
07233007,Birgel,6.6204,50.3215
07233019,Dohm-Lammersdorf,6.6627,50.2611
07233022,Esch (Vulkaneifel),6.6113,50.3649
07233023,Feusdorf,6.6103,50.3489
07233026,Gerolstein,6.6599,50.222
07233028,Gönnersdorf (Vulkaneifel),6.5946,50.3264
07233029,Hillesheim (Vulkaneifel),6.6721,50.2914
07233033,Hohenfels-Essingen,6.7338,50.2498
07233035,Jünkerath,6.5834,50.3425
07233036,Kalenborn-Scheuern,6.6027,50.2584
07233038,Kerpen (Eifel),6.7296,50.3097
07233041,Lissendorf,6.6036,50.3144
07233050,Neroth,6.7461,50.1959
07233053,Oberbettingen,6.6255,50.286
07233054,Oberehe-Stroheich,6.7704,50.2806
07233056,Pelm,6.6884,50.2325
07233058,Rockeskyll,6.6951,50.2554
07233060,Salm,6.691,50.1525
07233076,Üxheim,6.7595,50.3412
07233080,Walsdorf (Vulkaneifel),6.7109,50.2778
07233083,Wiesbaum,6.6692,50.3412
07233204,Birresborn,6.6256,50.1756
07233209,Densborn,6.6022,50.1263
07233211,Duppach,6.5654,50.2601
07233214,Hallschlag,6.438,50.3548
07233219,Kerschenbach,6.5005,50.3486
07233223,Kopp,6.5857,50.1755
07233227,Mürlenbach,6.599,50.1506
